time t,actual price at t,expected at t + timeGap, actual at t + timeGap,time t + timeGap,trade pnl
"12/01/2020, 09:35:37",119.75,121.92771567041213,118.4,"12/01/2020, 09:35:42",-2.547499999999994
"12/01/2020, 09:35:38",119.75,121.91656894482594,118.4,"12/01/2020, 09:35:43",-2.547499999999994
"12/01/2020, 09:35:39",119.15,121.18114244381327,116.975,"12/01/2020, 09:35:44",-3.3665000000000114
"12/01/2020, 09:35:40",119.15,121.05914801871617,116.975,"12/01/2020, 09:35:45",-3.3665000000000114
"12/01/2020, 09:35:41",119.15,120.8972266857055,117.45,"12/01/2020, 09:35:46",-2.891500000000003
"12/01/2020, 09:35:42",118.4,119.91264245136009,118.8,"12/01/2020, 09:35:47",-0.7840000000000087
"12/01/2020, 09:35:43",118.4,119.60037527682248,118.8,"12/01/2020, 09:35:48",-0.7840000000000087
"12/01/2020, 09:37:16",118.4,119.60326337016281,117.95,"12/01/2020, 09:37:21",-1.634000000000003
"12/01/2020, 09:37:17",117.85,119.03379364654366,117.95,"12/01/2020, 09:37:22",-1.0784999999999914
"12/01/2020, 09:42:36",114.2,115.35194305098675,112.0,"12/01/2020, 09:42:41",-3.342000000000003
"12/01/2020, 09:42:37",114.2,115.39472501383099,112.7,"12/01/2020, 09:42:42",-2.6420000000000003
"12/01/2020, 09:42:38",113.5,114.69187622227507,112.85,"12/01/2020, 09:42:43",-1.7850000000000057
"12/01/2020, 09:43:03",111.75,110.59098378641359,111.4,"12/01/2020, 09:43:08",-0.7675000000000056
"12/01/2020, 09:43:04",111.5,110.28743905434195,111.4,"12/01/2020, 09:43:09",-1.0150000000000057
"12/01/2020, 09:43:05",111.4,110.12926959977003,111.4,"12/01/2020, 09:43:10",-1.114
"12/01/2020, 09:43:06",111.15,109.86103160602731,112.05,"12/01/2020, 09:43:11",-2.011499999999992
"12/01/2020, 09:43:07",110.7,109.35017760570166,112.7,"12/01/2020, 09:43:12",-3.107
"12/01/2020, 09:43:08",111.4,110.08901511818213,112.6,"12/01/2020, 09:43:13",-2.3139999999999885
"12/01/2020, 09:43:09",111.4,110.16558645341692,112.6,"12/01/2020, 09:43:14",-2.3139999999999885
"12/01/2020, 09:43:10",111.4,110.24375996236425,112.6,"12/01/2020, 09:43:15",-2.3139999999999885
"12/01/2020, 09:50:47",111.175,110.01857725116022,111.175,"12/01/2020, 09:50:52",-1.11175
"12/01/2020, 09:50:48",111.175,110.01493168871187,111.175,"12/01/2020, 09:50:53",-1.11175
"12/01/2020, 09:50:49",111.175,110.05897017214274,111.175,"12/01/2020, 09:50:54",-1.11175
"12/01/2020, 09:52:05",107.35,106.23881136594687,97.55,"12/01/2020, 09:52:10",8.726499999999998
"12/01/2020, 09:52:06",106.9,105.68769356599569,97.9,"12/01/2020, 09:52:11",7.931
"12/01/2020, 09:52:07",104.2,102.742909243189,99.45,"12/01/2020, 09:52:12",3.708
"12/01/2020, 09:52:08",100.6,98.95660626092784,100.8,"12/01/2020, 09:52:13",-1.2060000000000028
"12/01/2020, 09:52:09",99.1,97.27233312299211,100.45,"12/01/2020, 09:52:14",-2.3410000000000086
"12/01/2020, 09:52:10",97.55,95.59011879126903,100.6,"12/01/2020, 09:52:15",-4.025499999999997
"12/01/2020, 09:52:11",97.9,95.86794083636116,101.4,"12/01/2020, 09:52:16",-4.479
"12/01/2020, 09:52:12",99.45,97.39727358394337,100.35,"12/01/2020, 09:52:17",-1.8944999999999914
"12/01/2020, 09:52:13",100.8,98.81019833658016,100.35,"12/01/2020, 09:52:18",-0.5579999999999972
"12/01/2020, 09:52:14",100.45,98.46565521647554,97.25,"12/01/2020, 09:52:19",2.1955000000000027
"12/01/2020, 09:52:15",100.6,98.7034184031763,98.1,"12/01/2020, 09:52:20",1.494
"12/01/2020, 09:52:16",101.4,99.5979314349182,98.6,"12/01/2020, 09:52:21",1.7860000000000114
"12/01/2020, 09:52:17",100.35,98.65180353121454,98.7,"12/01/2020, 09:52:22",0.6464999999999914
"12/01/2020, 09:52:18",100.35,98.72570853326415,99.7,"12/01/2020, 09:52:23",-0.3535000000000086
"12/01/2020, 09:52:19",97.25,95.6537029879544,98.15,"12/01/2020, 09:52:24",-1.8725000000000058
"12/01/2020, 09:52:20",98.1,96.52761928092589,98.15,"12/01/2020, 09:52:25",-1.0310000000000112
"12/01/2020, 09:52:21",98.6,97.11655819531508,99.2,"12/01/2020, 09:52:26",-1.5860000000000085
"12/01/2020, 09:52:22",98.7,97.31238588575602,99.05,"12/01/2020, 09:52:27",-1.3369999999999944
"12/01/2020, 09:52:23",99.7,98.48728989026112,99.05,"12/01/2020, 09:52:28",-0.3469999999999943
"12/01/2020, 09:52:24",98.15,97.12123007621095,99.05,"12/01/2020, 09:52:29",-1.8814999999999915
"12/01/2020, 09:53:20",96.0,97.07971335941528,96.15,"12/01/2020, 09:53:25",-0.8099999999999943
"12/01/2020, 09:53:21",95.65,96.82857707115627,96.35,"12/01/2020, 09:53:26",-0.2565000000000115
"12/01/2020, 09:53:22",96.0,97.23088669439201,97.65,"12/01/2020, 09:53:27",0.6900000000000057
"12/01/2020, 09:53:23",96.0,97.1941689015467,97.7,"12/01/2020, 09:53:28",0.7400000000000029
"12/01/2020, 09:53:24",96.15,97.25238061275284,97.7,"12/01/2020, 09:53:29",0.588499999999997
"12/01/2020, 09:53:25",96.15,97.11869464204221,97.8,"12/01/2020, 09:53:30",0.6884999999999913
"12/01/2020, 09:55:59",99.95,100.98424006340026,99.05,"12/01/2020, 09:56:04",-1.8995000000000057
"12/01/2020, 09:56:00",100.55,101.7616414643041,99.2,"12/01/2020, 09:56:05",-2.3554999999999944
"12/01/2020, 09:56:01",100.1,101.43230888328631,98.8,"12/01/2020, 09:56:06",-2.300999999999997
"12/01/2020, 09:56:02",99.65,101.04543077000253,99.55,"12/01/2020, 09:56:07",-1.0965000000000087
"12/01/2020, 09:56:03",99.65,101.02879118921811,99.55,"12/01/2020, 09:56:08",-1.0965000000000087
"12/01/2020, 09:56:04",99.05,100.384641407255,99.55,"12/01/2020, 09:56:09",-0.49050000000000005
"12/01/2020, 09:56:05",99.2,100.43272757565214,99.55,"12/01/2020, 09:56:10",-0.6420000000000058
"12/01/2020, 09:56:06",98.8,100.02525043587167,99.55,"12/01/2020, 09:56:11",-0.238
"12/01/2020, 09:56:07",99.55,100.72983369459801,99.55,"12/01/2020, 09:56:12",-0.9954999999999999
"12/01/2020, 09:56:08",99.55,100.63427878928893,99.55,"12/01/2020, 09:56:13",-0.9954999999999999
"12/01/2020, 09:56:09",99.55,100.60570769049866,99.55,"12/01/2020, 09:56:14",-0.9954999999999999
"12/01/2020, 09:56:10",99.55,100.55520816631811,97.5,"12/01/2020, 09:56:15",-3.045499999999997
"12/01/2020, 09:58:27",91.9,90.95446468402127,91.95,"12/01/2020, 09:58:32",-0.9689999999999972
"12/01/2020, 09:58:28",91.9,90.8861079072561,92.3,"12/01/2020, 09:58:33",-1.3189999999999915
"12/01/2020, 09:58:29",91.8,90.79892031915315,93.3,"12/01/2020, 09:58:34",-2.418
"12/01/2020, 09:58:30",92.8,91.83980515471897,92.55,"12/01/2020, 09:58:35",-0.6779999999999999
"12/01/2020, 10:02:31",101.5,102.5276825531976,101.15,"12/01/2020, 10:02:36",-1.3649999999999944
"12/01/2020, 10:02:32",100.475,101.56805896603677,101.15,"12/01/2020, 10:02:37",-0.32974999999998866
"12/01/2020, 10:02:33",100.475,101.57740501266908,101.15,"12/01/2020, 10:02:38",-0.32974999999998866
"12/01/2020, 10:02:34",100.475,101.5550755531746,101.65,"12/01/2020, 10:02:39",0.17025000000001134
"12/01/2020, 10:02:35",100.475,101.53292657826755,101.2,"12/01/2020, 10:02:40",-0.2797499999999915
"12/01/2020, 10:02:36",101.15,102.17310963995342,100.8,"12/01/2020, 10:02:41",-1.3615000000000086
"12/01/2020, 10:05:41",104.5,105.55230385627864,101.7,"12/01/2020, 10:05:46",-3.844999999999997
"12/01/2020, 10:05:42",103.95,105.14936727824528,102.0,"12/01/2020, 10:05:47",-2.989500000000003
"12/01/2020, 10:05:43",103.95,105.32263168506731,102.0,"12/01/2020, 10:05:48",-2.989500000000003
"12/01/2020, 10:05:44",102.0,103.41753596530054,102.0,"12/01/2020, 10:05:49",-1.02
"12/01/2020, 10:05:45",102.0,103.51100007154702,103.65,"12/01/2020, 10:05:50",0.6300000000000057
"12/01/2020, 10:05:46",101.7,103.23553884928685,104.8,"12/01/2020, 10:05:51",2.082999999999994
"12/01/2020, 10:05:47",102.0,103.53572741673666,105.55,"12/01/2020, 10:05:52",2.529999999999997
"12/01/2020, 10:05:48",102.0,103.51662412676234,105.55,"12/01/2020, 10:05:53",2.529999999999997
"12/01/2020, 10:05:49",102.0,103.41845813696378,105.6,"12/01/2020, 10:05:54",2.5799999999999943
"12/01/2020, 10:05:50",103.65,105.0019191455326,104.75,"12/01/2020, 10:05:55",0.06349999999999434
"12/01/2020, 10:05:51",104.8,106.17808718199795,105.45,"12/01/2020, 10:05:56",-0.39799999999999436
"12/01/2020, 10:05:52",105.55,106.97228005498167,105.45,"12/01/2020, 10:05:57",-1.1554999999999942
"12/01/2020, 10:05:53",105.55,106.95781140818089,105.8,"12/01/2020, 10:05:58",-0.8054999999999999
"12/01/2020, 10:05:54",105.6,106.9379168908065,106.3,"12/01/2020, 10:05:59",-0.3559999999999972
"12/01/2020, 10:05:55",104.75,105.92387129927812,105.25,"12/01/2020, 10:06:00",-0.5475000000000001
"12/01/2020, 10:12:07",99.35,98.29472556446783,98.3,"12/01/2020, 10:12:12",0.05649999999999722
"12/01/2020, 10:12:08",99.35,98.22789568004497,96.85,"12/01/2020, 10:12:13",1.5065
"12/01/2020, 10:12:09",99.35,98.17766287569806,96.85,"12/01/2020, 10:12:14",1.5065
"12/01/2020, 10:12:10",98.75,97.57116416096302,96.05,"12/01/2020, 10:12:15",1.7125000000000028
"12/01/2020, 10:12:11",98.0,96.82582854749994,96.05,"12/01/2020, 10:12:16",0.9700000000000029
"12/01/2020, 10:12:12",98.3,97.17397645193168,96.5,"12/01/2020, 10:12:17",0.8169999999999972
"12/01/2020, 10:12:13",96.85,95.75607612307293,96.5,"12/01/2020, 10:12:18",-0.6185000000000056
"12/01/2020, 10:12:14",96.85,95.74036581205795,96.725,"12/01/2020, 10:12:19",-0.8434999999999999
"12/01/2020, 10:12:15",96.05,94.93544682517691,96.725,"12/01/2020, 10:12:20",-1.6354999999999973
"12/01/2020, 10:12:16",96.05,94.98498851259694,97.05,"12/01/2020, 10:12:21",-1.9605000000000001
"12/01/2020, 10:12:17",96.5,95.50743850960421,97.05,"12/01/2020, 10:12:22",-1.514999999999997
"12/01/2020, 10:12:18",96.5,95.47817719016864,97.7,"12/01/2020, 10:12:23",-2.1650000000000027
"12/01/2020, 10:12:19",96.725,95.75656084682532,97.7,"12/01/2020, 10:12:24",-1.9422500000000085
"12/01/2020, 10:18:44",91.7,90.76048333181781,93.15,"12/01/2020, 10:18:49",-2.3670000000000027
"12/01/2020, 10:18:45",91.8,90.82561045520836,93.15,"12/01/2020, 10:18:50",-2.2680000000000087
"12/01/2020, 10:18:46",92.3,91.30803853238967,92.9,"12/01/2020, 10:18:51",-1.5230000000000086
"12/01/2020, 10:18:47",92.3,91.31439776282417,92.95,"12/01/2020, 10:18:52",-1.5730000000000057
"12/01/2020, 10:18:48",92.5,91.49966371703563,92.15,"12/01/2020, 10:18:53",-0.5750000000000057
"12/01/2020, 10:18:49",93.15,92.21241889046688,92.2,"12/01/2020, 10:18:54",0.018500000000002736
"12/01/2020, 10:24:07",92.6,93.62230478824878,92.5,"12/01/2020, 10:24:12",-1.0259999999999942
"12/01/2020, 10:24:08",92.55,93.60740050636002,92.15,"12/01/2020, 10:24:13",-1.3254999999999915
"12/01/2020, 10:24:09",92.55,93.64790620552392,92.3,"12/01/2020, 10:24:14",-1.1755
"12/01/2020, 10:24:10",92.95,94.09805143683279,92.5,"12/01/2020, 10:24:15",-1.3795000000000028
"12/01/2020, 10:24:11",92.5,93.6388009860349,92.75,"12/01/2020, 10:24:16",-0.675
"12/01/2020, 10:24:12",92.5,93.61935311523011,92.55,"12/01/2020, 10:24:17",-0.8750000000000029
"12/01/2020, 10:24:13",92.15,93.2326440044773,92.55,"12/01/2020, 10:24:18",-0.5215000000000086
"12/01/2020, 10:24:14",92.3,93.33560041266362,92.25,"12/01/2020, 10:24:19",-0.9729999999999972
"12/01/2020, 10:24:15",92.5,93.48555954506341,91.5,"12/01/2020, 10:24:20",-1.925
"12/01/2020, 10:26:14",90.8,89.81037963331683,93.05,"12/01/2020, 10:26:19",-3.158
"12/01/2020, 10:26:15",90.6,89.5163758063253,92.7,"12/01/2020, 10:26:20",-3.006000000000008
"12/01/2020, 10:26:16",91.05,89.98117835623628,92.5,"12/01/2020, 10:26:21",-2.3605000000000027
"12/01/2020, 10:26:17",93.05,91.99399617178914,92.75,"12/01/2020, 10:26:22",-0.6305000000000028
"12/01/2020, 10:26:18",93.05,92.03271791940114,92.75,"12/01/2020, 10:26:23",-0.6305000000000028
"12/01/2020, 10:26:19",93.05,92.06676838225086,92.75,"12/01/2020, 10:26:24",-0.6305000000000028
"12/01/2020, 10:31:02",80.8,79.87788576280764,81.0,"12/01/2020, 10:31:07",-1.0080000000000027
"12/01/2020, 10:31:03",80.5,79.42752650284957,80.65,"12/01/2020, 10:31:08",-0.9550000000000057
"12/01/2020, 10:31:04",80.85,79.72963485795553,81.2,"12/01/2020, 10:31:09",-1.1585000000000085
"12/01/2020, 10:31:05",80.6,79.45193494410076,81.2,"12/01/2020, 10:31:10",-1.4060000000000086
"12/01/2020, 10:31:06",80.35,79.15967600566842,80.2,"12/01/2020, 10:31:11",-0.6535000000000085
"12/01/2020, 10:31:07",81.0,79.76201888461141,80.25,"12/01/2020, 10:31:12",-0.06000000000000005
"12/01/2020, 10:31:08",80.65,79.39848104973368,79.95,"12/01/2020, 10:31:13",-0.10649999999999726
"12/01/2020, 10:31:09",81.2,79.9674389670205,79.95,"12/01/2020, 10:31:14",0.43799999999999994
"12/01/2020, 10:31:10",81.2,79.98240523948631,80.2,"12/01/2020, 10:31:15",0.18799999999999994
"12/01/2020, 10:31:11",80.2,79.02649709076407,80.5,"12/01/2020, 10:31:16",-1.1019999999999972
"12/01/2020, 10:31:12",80.25,79.13033533334055,80.3,"12/01/2020, 10:31:17",-0.8524999999999971
"12/01/2020, 10:31:13",79.95,78.89301309752128,80.7,"12/01/2020, 10:31:18",-1.5495
"12/01/2020, 10:31:14",79.95,78.9177687115098,80.65,"12/01/2020, 10:31:19",-1.499500000000003
"12/01/2020, 10:31:15",80.2,79.21609057963713,81.2,"12/01/2020, 10:31:20",-1.802
"12/01/2020, 10:31:16",80.5,79.65406250204919,81.3,"12/01/2020, 10:31:21",-1.6049999999999973
"12/01/2020, 10:35:46",77.55,76.64192954409158,77.45,"12/01/2020, 10:35:51",-0.6755000000000057
"12/01/2020, 10:35:47",76.15,75.13220669061147,76.6,"12/01/2020, 10:35:52",-1.2114999999999887
"12/01/2020, 10:35:48",76.35,75.21916590601127,76.9,"12/01/2020, 10:35:53",-1.3135000000000114
"12/01/2020, 10:35:49",76.35,75.06765806877479,76.8,"12/01/2020, 10:35:54",-1.213500000000003
"12/01/2020, 10:35:50",77.1,75.78204818907602,76.0,"12/01/2020, 10:35:55",0.3289999999999944
"12/01/2020, 10:35:51",77.45,76.02071627578496,76.0,"12/01/2020, 10:35:56",0.6755000000000028
"12/01/2020, 10:35:52",76.6,75.11183985918953,76.0,"12/01/2020, 10:35:57",-0.1660000000000057
"12/01/2020, 10:35:53",76.9,75.41356514189293,77.25,"12/01/2020, 10:35:58",-1.1189999999999944
"12/01/2020, 10:35:54",76.8,75.34348267804965,76.9,"12/01/2020, 10:35:59",-0.8680000000000085
"12/01/2020, 10:35:55",76.0,74.60517427373185,77.55,"12/01/2020, 10:36:00",-2.309999999999997
"12/01/2020, 10:35:56",76.0,74.73403353086067,75.85,"12/01/2020, 10:36:01",-0.6099999999999943
"12/01/2020, 10:35:57",76.0,74.87329521219853,75.1,"12/01/2020, 10:36:02",0.14000000000000568
"12/01/2020, 10:35:58",77.25,76.30282497136358,74.75,"12/01/2020, 10:36:03",1.7275
"12/01/2020, 10:36:05",72.35,71.62276806271295,72.95,"12/01/2020, 10:36:10",-1.3235000000000086
"12/01/2020, 10:36:06",72.8,71.93207191169245,72.3,"12/01/2020, 10:36:11",-0.22799999999999998
"12/01/2020, 10:36:07",73.4,72.42391695271499,73.2,"12/01/2020, 10:36:12",-0.5339999999999973
"12/01/2020, 10:36:08",73.6,72.59094437187511,73.65,"12/01/2020, 10:36:13",-0.7860000000000114
"12/01/2020, 10:36:09",73.2,72.03515352442705,73.3,"12/01/2020, 10:36:14",-0.8319999999999944
"12/01/2020, 10:36:10",72.95,71.76729889352397,74.45,"12/01/2020, 10:36:15",-2.2295
"12/01/2020, 10:36:11",72.3,71.05217918588964,73.9,"12/01/2020, 10:36:16",-2.3230000000000084
"12/01/2020, 10:36:12",73.2,71.90783582931614,73.5,"12/01/2020, 10:36:17",-1.0319999999999974
"12/01/2020, 10:36:13",73.65,72.35907522231476,73.55,"12/01/2020, 10:36:18",-0.6364999999999915
"12/01/2020, 10:36:14",73.3,72.05292505543514,73.8,"12/01/2020, 10:36:19",-1.233
"12/01/2020, 10:36:15",74.45,73.33008513669138,73.8,"12/01/2020, 10:36:20",-0.09449999999999437
"12/01/2020, 10:36:16",73.9,73.01251561837442,74.35,"12/01/2020, 10:36:21",-1.1889999999999887
"12/01/2020, 10:36:17",73.5,72.74750354199152,74.55,"12/01/2020, 10:36:22",-1.784999999999997
"12/01/2020, 10:41:38",73.5,72.76288615550737,71.65,"12/01/2020, 10:41:43",1.1149999999999944
"12/01/2020, 10:41:39",73.4,72.62193758401072,70.2,"12/01/2020, 10:41:44",2.466000000000003
"12/01/2020, 10:41:40",73.95,73.19085617413253,69.5,"12/01/2020, 10:41:45",3.710500000000003
"12/01/2020, 10:41:41",73.65,72.75837930002278,70.2,"12/01/2020, 10:41:46",2.713500000000003
"12/01/2020, 10:41:42",71.0,70.03226454873547,71.1,"12/01/2020, 10:41:47",-0.8099999999999943
"12/01/2020, 10:41:43",71.65,70.58781735567078,71.1,"12/01/2020, 10:41:48",-0.16649999999998866
"12/01/2020, 10:41:44",70.2,69.06783403558639,71.0,"12/01/2020, 10:41:49",-1.5019999999999971
"12/01/2020, 10:41:45",69.5,68.32018548998792,71.0,"12/01/2020, 10:41:50",-2.1950000000000003
"12/01/2020, 10:41:46",70.2,68.99668981813659,70.45,"12/01/2020, 10:41:51",-0.9520000000000001
"12/01/2020, 10:41:47",71.1,69.92687207133929,71.35,"12/01/2020, 10:41:52",-0.961
"12/01/2020, 10:41:48",71.1,69.91655608699828,71.0,"12/01/2020, 10:41:53",-0.6110000000000056
"12/01/2020, 10:41:49",71.0,69.87653461303053,71.55,"12/01/2020, 10:41:54",-1.2599999999999971
"12/01/2020, 10:41:50",71.0,70.00073526786039,71.75,"12/01/2020, 10:41:55",-1.46
"12/01/2020, 10:41:51",70.45,69.51183662631198,72.0,"12/01/2020, 10:41:56",-2.254499999999997
"12/01/2020, 10:41:52",71.35,70.48722907696393,72.15,"12/01/2020, 10:41:57",-1.5135000000000112
"12/01/2020, 10:41:53",71.0,70.23167667715047,72.15,"12/01/2020, 10:41:58",-1.8600000000000056
"12/01/2020, 10:45:06",70.1,69.31067168032972,68.3,"12/01/2020, 10:45:11",1.098999999999997
"12/01/2020, 10:45:07",69.95,69.03895136012177,67.9,"12/01/2020, 10:45:12",1.3504999999999971
"12/01/2020, 10:45:08",69.2,68.16122374951524,67.7,"12/01/2020, 10:45:13",0.8079999999999999
"12/01/2020, 10:45:09",68.6,67.47055661831395,67.7,"12/01/2020, 10:45:14",0.21399999999999153
"12/01/2020, 10:45:10",68.2,66.96490279573455,66.95,"12/01/2020, 10:45:15",0.568
"12/01/2020, 10:45:11",68.3,66.96084274803701,67.3,"12/01/2020, 10:45:16",0.31700000000000006
"12/01/2020, 10:45:12",67.9,66.5013776587714,67.85,"12/01/2020, 10:45:17",-0.6289999999999887
"12/01/2020, 10:45:13",67.7,66.26517829286799,69.15,"12/01/2020, 10:45:18",-2.127000000000003
"12/01/2020, 10:45:14",67.7,66.25893252078953,69.35,"12/01/2020, 10:45:19",-2.3269999999999915
"12/01/2020, 10:45:15",66.95,65.53838062311225,69.6,"12/01/2020, 10:45:20",-3.3194999999999917
"12/01/2020, 10:45:16",67.3,65.9541167491941,68.6,"12/01/2020, 10:45:21",-1.9729999999999972
"12/01/2020, 10:45:17",67.85,66.58721526196359,68.45,"12/01/2020, 10:45:22",-1.2785000000000086
"12/01/2020, 10:45:18",69.15,68.01208976604016,68.9,"12/01/2020, 10:45:23",-0.4415000000000001
"12/01/2020, 10:45:19",69.35,68.3771094490746,68.55,"12/01/2020, 10:45:24",0.10649999999999715
"12/01/2020, 10:45:20",69.6,68.76804629243985,69.55,"12/01/2020, 10:45:25",-0.6460000000000028
"12/01/2020, 10:49:15",66.80000000000001,66.11709325972575,66.6,"12/01/2020, 10:49:20",-0.4679999999999831
"12/01/2020, 10:49:16",66.80000000000001,66.07618885983322,64.75,"12/01/2020, 10:49:21",1.3820000000000112
"12/01/2020, 10:49:17",66.9,66.13071198397292,64.75,"12/01/2020, 10:49:22",1.4810000000000056
"12/01/2020, 10:49:18",66.6,65.81281413650147,65.95,"12/01/2020, 10:49:23",-0.016000000000008452
"12/01/2020, 10:49:19",66.6,65.86733221417288,65.95,"12/01/2020, 10:49:24",-0.016000000000008452
"12/01/2020, 10:50:50",67.94999999999999,68.68058965671055,68.05,"12/01/2020, 10:50:55",-0.5794999999999914
"12/01/2020, 10:50:51",68.5,69.3108643768302,68.775,"12/01/2020, 10:50:56",-0.40999999999999437
"12/01/2020, 10:50:52",68.5,69.32737794357699,69.0,"12/01/2020, 10:50:57",-0.18500000000000005
"12/01/2020, 10:50:53",68.25,69.09967539364133,69.0,"12/01/2020, 10:50:58",0.0675
"12/01/2020, 10:50:54",68.25,69.04898804197498,68.975,"12/01/2020, 10:50:59",0.04249999999999432
"12/01/2020, 10:50:55",68.05,68.88082633258401,69.05,"12/01/2020, 10:51:00",0.3195
"12/01/2020, 10:50:56",68.775,69.64972188318443,69.05,"12/01/2020, 10:51:01",-0.4127500000000086
"12/01/2020, 10:50:57",69.0,69.85970212075185,69.1,"12/01/2020, 10:51:02",-0.5900000000000057
"12/01/2020, 10:50:58",69.0,69.82046610249293,69.1,"12/01/2020, 10:51:03",-0.5900000000000057
"12/01/2020, 10:50:59",68.975,69.7397477060272,69.05000000000001,"12/01/2020, 10:51:04",-0.6147499999999829
"12/01/2020, 10:51:46",71.3,72.06324274819059,70.85,"12/01/2020, 10:51:51",-1.163000000000003
"12/01/2020, 10:51:47",70.95,71.7809652406489,70.85,"12/01/2020, 10:51:52",-0.8095000000000085
"12/01/2020, 10:51:48",70.65,71.46974503957067,70.45,"12/01/2020, 10:51:53",-0.9065000000000029
"12/01/2020, 10:51:49",70.95,71.7581115741817,70.45,"12/01/2020, 10:51:54",-1.2095
"12/01/2020, 10:51:50",70.85,71.67671504705088,70.05,"12/01/2020, 10:51:55",-1.508499999999997
"12/01/2020, 10:51:51",70.85,71.69151202684398,70.05,"12/01/2020, 10:51:56",-1.508499999999997
"12/01/2020, 10:51:52",70.85,71.64382148136563,70.05,"12/01/2020, 10:51:57",-1.508499999999997
"12/01/2020, 10:51:53",70.45,71.18711662145762,70.05,"12/01/2020, 10:51:58",-1.1045000000000056
"12/01/2020, 10:54:04",62.3,61.588949622870594,62.7,"12/01/2020, 10:54:09",-1.0230000000000057
"12/01/2020, 10:54:05",63.05,62.19074295328091,62.7,"12/01/2020, 10:54:10",-0.28050000000000563
"12/01/2020, 10:54:06",62.7,61.708938537964045,62.15,"12/01/2020, 10:54:11",-0.07699999999999574
"12/01/2020, 10:54:07",63.75,62.64832391864818,62.05,"12/01/2020, 10:54:12",1.0625000000000027
"12/01/2020, 10:54:08",63.45,62.25806098830195,62.05,"12/01/2020, 10:54:13",0.7655000000000056
"12/01/2020, 10:54:09",62.7,61.479602154447115,64.0,"12/01/2020, 10:54:14",-1.9269999999999972
"12/01/2020, 10:54:10",62.7,61.455692701872174,63.35,"12/01/2020, 10:54:15",-1.2769999999999986
"12/01/2020, 10:54:11",62.15,60.851908738872595,63.5,"12/01/2020, 10:54:16",-1.9715000000000016
"12/01/2020, 10:54:12",62.05,60.74183482429802,63.5,"12/01/2020, 10:54:17",-2.0705000000000027
"12/01/2020, 10:54:13",62.05,60.78986944799138,63.4,"12/01/2020, 10:54:18",-1.9705000000000013
"12/01/2020, 10:54:14",64.0,62.83979577607472,63.4,"12/01/2020, 10:54:19",-0.03999999999999859
"12/01/2020, 10:54:15",63.35,62.313464152076634,63.4,"12/01/2020, 10:54:20",-0.6834999999999972
"12/01/2020, 10:54:16",63.5,62.59281092752749,63.75,"12/01/2020, 10:54:21",-0.885
"12/01/2020, 10:54:17",63.5,62.73601185474829,63.75,"12/01/2020, 10:54:22",-0.885
"12/01/2020, 11:06:26",67.9,67.1683452394712,68.3,"12/01/2020, 11:06:31",-1.0789999999999915
"12/01/2020, 11:06:27",67.9,67.0516819594559,68.35,"12/01/2020, 11:06:32",-1.1289999999999887
"12/01/2020, 11:06:28",67.5,66.61941755443546,68.35,"12/01/2020, 11:06:33",-1.5249999999999944
"12/01/2020, 11:06:29",68.4,67.50373950266182,67.75,"12/01/2020, 11:06:34",-0.03399999999999437
"12/01/2020, 11:06:30",67.75,66.80707888504733,67.7,"12/01/2020, 11:06:35",-0.6275000000000028
"12/01/2020, 11:06:31",68.3,67.31798756891672,68.25,"12/01/2020, 11:06:36",-0.6330000000000028
"12/01/2020, 11:06:32",68.35,67.36890400561886,67.7,"12/01/2020, 11:06:37",-0.03350000000000852
"12/01/2020, 11:06:33",68.35,67.3977031255328,67.95,"12/01/2020, 11:06:38",-0.2835000000000085
"12/01/2020, 11:06:34",67.75,66.84911360642923,67.95,"12/01/2020, 11:06:39",-0.8775000000000028
"12/01/2020, 11:06:35",67.7,66.81953684197654,67.65,"12/01/2020, 11:06:40",-0.6270000000000029
"12/01/2020, 11:06:36",68.25,67.4748898531775,67.45,"12/01/2020, 11:06:41",0.11749999999999716
"12/01/2020, 11:08:24",69.7,70.4171851643668,69.7,"12/01/2020, 11:08:29",-0.6970000000000001
"12/01/2020, 11:08:25",69.7,70.4076746555999,69.7,"12/01/2020, 11:08:30",-0.6970000000000001
"12/01/2020, 11:08:26",69.7,70.42858939555602,69.7,"12/01/2020, 11:08:31",-0.6970000000000001
"12/01/2020, 11:08:27",69.7,70.42491703888614,69.7,"12/01/2020, 11:08:32",-0.6970000000000001
"12/01/2020, 11:20:26",72.05,72.78171439889842,73.3,"12/01/2020, 11:20:31",0.5295
"12/01/2020, 11:20:27",72.2,73.0913751389338,73.1,"12/01/2020, 11:20:32",0.1779999999999914
"12/01/2020, 11:20:28",73.45,74.53779108580977,72.05,"12/01/2020, 11:20:33",-2.134500000000006
"12/01/2020, 11:20:29",74.15,75.38788619966716,71.7,"12/01/2020, 11:20:34",-3.191500000000003
"12/01/2020, 11:20:30",73.3,74.69462898502248,71.25,"12/01/2020, 11:20:35",-2.7829999999999973
"12/01/2020, 11:20:31",73.3,74.83083828266246,71.7,"12/01/2020, 11:20:36",-2.3329999999999944
"12/01/2020, 11:20:32",73.1,74.7263822550594,72.3,"12/01/2020, 11:20:37",-1.530999999999997
"12/01/2020, 11:20:33",72.05,73.65885250528005,72.6,"12/01/2020, 11:20:38",-0.17050000000000287
"12/01/2020, 11:20:34",71.7,73.29892414417418,72.4,"12/01/2020, 11:20:39",-0.01699999999999724
